youbike_stop_num,lat,lng,max_rental_num,can_be_rented_num,rental_per,time
0001,25.0408578889,121.567904444,180,118,0.34444444444444444,2018:06:14 20:00:00
0006,25.0347361111,121.565658333,80,0,1.0,2018:06:14 20:00:00
0007,25.0330388889,121.565619444,80,35,0.5625,2018:06:14 20:00:00
0011,25.034937,121.55762,66,12,0.8181818181818182,2018:06:14 20:00:00
0088,25.032922, 121.57087,62,27,0.5645161290322581,2018:06:14 20:00:00
0132,25.01603085,121.5331757,88,63,0.2840909090909091,2018:06:14 20:00:00
0163,25.018097,121.559279,72,25,0.6527777777777778,2018:06:14 20:00:00
0030,25.017054,121.544352,74,5,0.9324324324324325,2018:06:14 20:00:00
0036,25.02101,121.54153,72,43,0.4027777777777778,2018:06:14 20:00:00
0083,25.033156,121.535161,74,15,0.7972972972972973,2018:06:14 20:00:00
0176,25.055997 ,121.542318 ,98,16,0.8367346938775511,2018:06:14 20:00:00
0162,25.062924,121.52772,70,27,0.6142857142857143,2018:06:14 20:00:00
0121,25.05298,121.540568,66,29,0.5606060606060606,2018:06:14 20:00:00
0021,25.057985,121.548982,66,33,0.5,2018:06:14 20:00:00
0015,25.049845,121.571885,60,34,0.43333333333333335,2018:06:14 20:00:00
0050,25.062002,121.560186,52,9,0.8269230769230769,2018:06:14 20:00:00
0175,25.051618 ,121.544847 ,52,9,0.8269230769230769,2018:06:14 20:00:00
0170,25.059245,121.568883,50,36,0.28,2018:06:14 20:00:00
0046,25.05646,121.611027 ,44,17,0.6136363636363636,2018:06:14 20:00:00
0026,25.050142,121.592375,42,16,0.6190476190476191,2018:06:14 20:00:00
0115,25.048222,121.520526,68,47,0.3088235294117647,2018:06:14 20:00:00
0186,25.035414 ,121.514218 ,82,36,0.5609756097560976,2018:06:14 20:00:00
0082,25.041778,121.508693 ,60,53,0.11666666666666667,2018:06:14 20:00:00
0080,25.02751,121.495869,44,13,0.7045454545454546,2018:06:14 20:00:00
0120,25.035479,121.50026,46,1,0.9782608695652174,2018:06:14 20:00:00
0090,25.037783,121.501708,44,29,0.3409090909090909,2018:06:14 20:00:00
0143,24.997659,121.578752,72,31,0.5694444444444444,2018:06:14 20:00:00
0144,24.988363,121.576536,70,22,0.6857142857142857,2018:06:14 20:00:00
0142,24.997747,121.574214,52,37,0.28846153846153844,2018:06:14 20:00:00
0094,24.993254,121.541059,52,22,0.5769230769230769,2018:06:14 20:00:00
0098,24.999378,121.540197,42,26,0.38095238095238093,2018:06:14 20:00:00
0078,25.071824,121.519287,52,23,0.5576923076923077,2018:06:14 20:00:00
0079,25.061285,121.520205,50,25,0.5,2018:06:14 20:00:00
0140,25.063404,121.512909,46,29,0.3695652173913043,2018:06:14 20:00:00
0099,25.057866,121.520711,42,24,0.42857142857142855,2018:06:14 20:00:00
0134,25.10336,121.522629,64,37,0.421875,2018:06:14 20:00:00
0188,25.090293 ,121.501890 ,56,42,0.25,2018:06:14 20:00:00
0097,25.082825,121.524721,52,30,0.4230769230769231,2018:06:14 20:00:00
0167,25.095714,121.518046,50,30,0.4,2018:06:14 20:00:00
0122,25.079666,121.57584,50,26,0.48,2018:06:14 20:00:00
0129,25.078424,121.58456,50,21,0.58,2018:06:14 20:00:00
0191,25.083873,121.60206,58,15,0.7413793103448276,2018:06:14 20:00:00
0148,25.110331,121.518316,68,37,0.45588235294117646,2018:06:14 20:00:00
0164,25.126286,121.500801,56,28,0.5,2018:06:14 20:00:00
0117,25.132581,121.498618,58,14,0.7586206896551724,2018:06:14 20:00:00
