youbike_stop_num,lat,lng,max_rental_num,can_be_rented_num,rental_per,time
0001,25.0408578889,121.567904444,180,6,0.9666666666666667,2018:06:13 01:00:00
0006,25.0347361111,121.565658333,80,0,1.0,2018:06:13 01:00:00
0007,25.0330388889,121.565619444,80,0,1.0,2018:06:13 01:00:00
0011,25.034937,121.55762,66,58,0.12121212121212122,2018:06:13 01:00:00
0088,25.032922, 121.57087,62,1,0.9838709677419355,2018:06:13 01:00:00
0132,25.01603085,121.5331757,88,20,0.7727272727272727,2018:06:13 01:00:00
0163,25.018097,121.559279,72,55,0.2361111111111111,2018:06:13 01:00:00
0030,25.017054,121.544352,74,29,0.6081081081081081,2018:06:13 01:00:00
0036,25.02101,121.54153,72,6,0.9166666666666666,2018:06:13 01:00:00
0083,25.033156,121.535161,74,11,0.8513513513513513,2018:06:13 01:00:00
0176,25.055997 ,121.542318 ,98,76,0.22448979591836735,2018:06:13 01:00:00
0162,25.062924,121.52772,70,41,0.4142857142857143,2018:06:13 01:00:00
0121,25.05298,121.540568,66,16,0.7575757575757576,2018:06:13 01:00:00
0021,25.057985,121.548982,66,8,0.8787878787878788,2018:06:13 01:00:00
0015,25.049845,121.571885,60,48,0.2,2018:06:13 01:00:00
0050,25.062002,121.560186,52,45,0.1346153846153846,2018:06:13 01:00:00
0175,25.051618 ,121.544847 ,52,7,0.8653846153846154,2018:06:13 01:00:00
0170,25.059245,121.568883,50,24,0.52,2018:06:13 01:00:00
0046,25.05646,121.611027 ,44,16,0.6363636363636364,2018:06:13 01:00:00
0026,25.050142,121.592375,42,1,0.9761904761904762,2018:06:13 01:00:00
0115,25.048222,121.520526,68,38,0.4411764705882353,2018:06:13 01:00:00
0186,25.035414 ,121.514218 ,82,6,0.926829268292683,2018:06:13 01:00:00
0082,25.041778,121.508693 ,60,13,0.7833333333333333,2018:06:13 01:00:00
0080,25.02751,121.495869,44,30,0.3181818181818182,2018:06:13 01:00:00
0120,25.035479,121.50026,46,3,0.9347826086956522,2018:06:13 01:00:00
0090,25.037783,121.501708,44,22,0.5,2018:06:13 01:00:00
0143,24.997659,121.578752,72,16,0.7777777777777778,2018:06:13 01:00:00
0144,24.988363,121.576536,70,23,0.6714285714285714,2018:06:13 01:00:00
0142,24.997747,121.574214,52,13,0.75,2018:06:13 01:00:00
0094,24.993254,121.541059,52,12,0.7692307692307693,2018:06:13 01:00:00
0098,24.999378,121.540197,42,27,0.35714285714285715,2018:06:13 01:00:00
0078,25.071824,121.519287,52,1,0.9807692307692307,2018:06:13 01:00:00
0079,25.061285,121.520205,50,37,0.26,2018:06:13 01:00:00
0140,25.063404,121.512909,46,16,0.6521739130434783,2018:06:13 01:00:00
0099,25.057866,121.520711,42,13,0.6904761904761905,2018:06:13 01:00:00
0134,25.10336,121.522629,64,4,0.9375,2018:06:13 01:00:00
0188,25.090293 ,121.501890 ,56,46,0.17857142857142858,2018:06:13 01:00:00
0097,25.082825,121.524721,52,8,0.8461538461538461,2018:06:13 01:00:00
0167,25.095714,121.518046,50,2,0.96,2018:06:13 01:00:00
0122,25.079666,121.57584,50,17,0.66,2018:06:13 01:00:00
0129,25.078424,121.58456,50,28,0.44,2018:06:13 01:00:00
0191,25.083873,121.60206,58,12,0.7931034482758621,2018:06:13 01:00:00
0148,25.110331,121.518316,68,21,0.6911764705882353,2018:06:13 01:00:00
0164,25.126286,121.500801,56,6,0.8928571428571429,2018:06:13 01:00:00
0117,25.132581,121.498618,58,4,0.9310344827586207,2018:06:13 01:00:00
