youbike_stop_num,lat,lng,max_rental_num,can_be_rented_num,rental_per,time
0001,25.0408578889,121.567904444,180,96,0.4666666666666667,2018:06:15 00:00:00
0006,25.0347361111,121.565658333,80,0,1.0,2018:06:15 00:00:00
0007,25.0330388889,121.565619444,80,18,0.775,2018:06:15 00:00:00
0011,25.034937,121.55762,66,27,0.5909090909090909,2018:06:15 00:00:00
0088,25.032922, 121.57087,62,20,0.6774193548387096,2018:06:15 00:00:00
0132,25.01603085,121.5331757,88,19,0.7840909090909091,2018:06:15 00:00:00
0163,25.018097,121.559279,72,32,0.5555555555555556,2018:06:15 00:00:00
0030,25.017054,121.544352,74,17,0.7702702702702703,2018:06:15 00:00:00
0036,25.02101,121.54153,72,28,0.6111111111111112,2018:06:15 00:00:00
0083,25.033156,121.535161,74,25,0.6621621621621622,2018:06:15 00:00:00
0176,25.055997 ,121.542318 ,98,35,0.6428571428571429,2018:06:15 00:00:00
0162,25.062924,121.52772,70,38,0.45714285714285713,2018:06:15 00:00:00
0121,25.05298,121.540568,66,26,0.6060606060606061,2018:06:15 00:00:00
0021,25.057985,121.548982,66,28,0.5757575757575758,2018:06:15 00:00:00
0015,25.049845,121.571885,60,38,0.36666666666666664,2018:06:15 00:00:00
0050,25.062002,121.560186,52,19,0.6346153846153846,2018:06:15 00:00:00
0175,25.051618 ,121.544847 ,52,26,0.5,2018:06:15 00:00:00
0170,25.059245,121.568883,50,29,0.42,2018:06:15 00:00:00
0046,25.05646,121.611027 ,44,17,0.6136363636363636,2018:06:15 00:00:00
0026,25.050142,121.592375,42,7,0.8333333333333334,2018:06:15 00:00:00
0115,25.048222,121.520526,68,31,0.5441176470588235,2018:06:15 00:00:00
0186,25.035414 ,121.514218 ,82,52,0.36585365853658536,2018:06:15 00:00:00
0082,25.041778,121.508693 ,60,28,0.5333333333333333,2018:06:15 00:00:00
0080,25.02751,121.495869,44,9,0.7954545454545454,2018:06:15 00:00:00
0120,25.035479,121.50026,46,20,0.5652173913043478,2018:06:15 00:00:00
0090,25.037783,121.501708,44,35,0.20454545454545456,2018:06:15 00:00:00
0143,24.997659,121.578752,72,27,0.625,2018:06:15 00:00:00
0144,24.988363,121.576536,70,27,0.6142857142857143,2018:06:15 00:00:00
0142,24.997747,121.574214,52,38,0.2692307692307692,2018:06:15 00:00:00
0094,24.993254,121.541059,52,7,0.8653846153846154,2018:06:15 00:00:00
0098,24.999378,121.540197,42,15,0.6428571428571429,2018:06:15 00:00:00
0078,25.071824,121.519287,52,3,0.9423076923076923,2018:06:15 00:00:00
0079,25.061285,121.520205,50,29,0.42,2018:06:15 00:00:00
0140,25.063404,121.512909,46,2,0.9565217391304348,2018:06:15 00:00:00
0099,25.057866,121.520711,42,21,0.5,2018:06:15 00:00:00
0134,25.10336,121.522629,64,10,0.84375,2018:06:15 00:00:00
0188,25.090293 ,121.501890 ,56,34,0.39285714285714285,2018:06:15 00:00:00
0097,25.082825,121.524721,52,9,0.8269230769230769,2018:06:15 00:00:00
0167,25.095714,121.518046,50,24,0.52,2018:06:15 00:00:00
0122,25.079666,121.57584,50,33,0.34,2018:06:15 00:00:00
0129,25.078424,121.58456,50,21,0.58,2018:06:15 00:00:00
0191,25.083873,121.60206,58,15,0.7413793103448276,2018:06:15 00:00:00
0148,25.110331,121.518316,68,36,0.47058823529411764,2018:06:15 00:00:00
0164,25.126286,121.500801,56,1,0.9821428571428571,2018:06:15 00:00:00
0117,25.132581,121.498618,58,13,0.7758620689655172,2018:06:15 00:00:00
