youbike_stop_num,lat,lng,max_rental_num,can_be_rented_num,rental_per,time
0001,25.0408578889,121.567904444,180,55,0.6944444444444444,2018:06:12 07:00:00
0006,25.0347361111,121.565658333,80,0,1.0,2018:06:12 07:00:00
0007,25.0330388889,121.565619444,80,33,0.5875,2018:06:12 07:00:00
0011,25.034937,121.55762,66,44,0.3333333333333333,2018:06:12 07:00:00
0088,25.032922, 121.57087,62,43,0.3064516129032258,2018:06:12 07:00:00
0132,25.01603085,121.5331757,88,54,0.38636363636363635,2018:06:12 07:00:00
0163,25.018097,121.559279,72,58,0.19444444444444445,2018:06:12 07:00:00
0030,25.017054,121.544352,74,12,0.8378378378378378,2018:06:12 07:00:00
0036,25.02101,121.54153,72,10,0.8611111111111112,2018:06:12 07:00:00
0083,25.033156,121.535161,74,44,0.40540540540540543,2018:06:12 07:00:00
0176,25.055997 ,121.542318 ,98,57,0.41836734693877553,2018:06:12 07:00:00
0162,25.062924,121.52772,70,49,0.3,2018:06:12 07:00:00
0121,25.05298,121.540568,66,17,0.7424242424242424,2018:06:12 07:00:00
0021,25.057985,121.548982,66,25,0.6212121212121212,2018:06:12 07:00:00
0015,25.049845,121.571885,60,39,0.35,2018:06:12 07:00:00
0050,25.062002,121.560186,52,31,0.40384615384615385,2018:06:12 07:00:00
0175,25.051618 ,121.544847 ,52,21,0.5961538461538461,2018:06:12 07:00:00
0170,25.059245,121.568883,50,34,0.32,2018:06:12 07:00:00
0046,25.05646,121.611027 ,44,7,0.8409090909090909,2018:06:12 07:00:00
0026,25.050142,121.592375,42,12,0.7142857142857143,2018:06:12 07:00:00
0115,25.048222,121.520526,68,54,0.20588235294117646,2018:06:12 07:00:00
0186,25.035414 ,121.514218 ,82,23,0.7195121951219512,2018:06:12 07:00:00
0082,25.041778,121.508693 ,60,28,0.5333333333333333,2018:06:12 07:00:00
0080,25.02751,121.495869,44,15,0.6590909090909091,2018:06:12 07:00:00
0120,25.035479,121.50026,46,19,0.5869565217391305,2018:06:12 07:00:00
0090,25.037783,121.501708,44,25,0.4318181818181818,2018:06:12 07:00:00
0143,24.997659,121.578752,72,28,0.6111111111111112,2018:06:12 07:00:00
0144,24.988363,121.576536,70,37,0.4714285714285714,2018:06:12 07:00:00
0142,24.997747,121.574214,52,15,0.7115384615384616,2018:06:12 07:00:00
0094,24.993254,121.541059,52,28,0.46153846153846156,2018:06:12 07:00:00
0098,24.999378,121.540197,42,23,0.4523809523809524,2018:06:12 07:00:00
0078,25.071824,121.519287,52,26,0.5,2018:06:12 07:00:00
0079,25.061285,121.520205,50,23,0.54,2018:06:12 07:00:00
0140,25.063404,121.512909,46,20,0.5652173913043478,2018:06:12 07:00:00
0099,25.057866,121.520711,42,8,0.8095238095238095,2018:06:12 07:00:00
0134,25.10336,121.522629,64,32,0.5,2018:06:12 07:00:00
0188,25.090293 ,121.501890 ,56,38,0.32142857142857145,2018:06:12 07:00:00
0097,25.082825,121.524721,52,12,0.7692307692307693,2018:06:12 07:00:00
0167,25.095714,121.518046,50,9,0.82,2018:06:12 07:00:00
0122,25.079666,121.57584,50,32,0.36,2018:06:12 07:00:00
0129,25.078424,121.58456,50,40,0.2,2018:06:12 07:00:00
0191,25.083873,121.60206,58,20,0.6551724137931034,2018:06:12 07:00:00
0148,25.110331,121.518316,68,29,0.5735294117647058,2018:06:12 07:00:00
0164,25.126286,121.500801,56,20,0.6428571428571429,2018:06:12 07:00:00
0117,25.132581,121.498618,58,39,0.3275862068965517,2018:06:12 07:00:00
