youbike_stop_num,lat,lng,max_rental_num,can_be_rented_num,rental_per,time
0001,25.0408578889,121.567904444,180,79,0.5611111111111111,2018:06:12 11:00:00
0006,25.0347361111,121.565658333,80,0,1.0,2018:06:12 11:00:00
0007,25.0330388889,121.565619444,80,49,0.3875,2018:06:12 11:00:00
0011,25.034937,121.55762,66,15,0.7727272727272727,2018:06:12 11:00:00
0088,25.032922, 121.57087,62,4,0.9354838709677419,2018:06:12 11:00:00
0132,25.01603085,121.5331757,88,1,0.9886363636363636,2018:06:12 11:00:00
0163,25.018097,121.559279,72,36,0.5,2018:06:12 11:00:00
0030,25.017054,121.544352,74,35,0.527027027027027,2018:06:12 11:00:00
0036,25.02101,121.54153,72,23,0.6805555555555556,2018:06:12 11:00:00
0083,25.033156,121.535161,74,6,0.918918918918919,2018:06:12 11:00:00
0176,25.055997 ,121.542318 ,98,1,0.9897959183673469,2018:06:12 11:00:00
0162,25.062924,121.52772,70,4,0.9428571428571428,2018:06:12 11:00:00
0121,25.05298,121.540568,66,16,0.7575757575757576,2018:06:12 11:00:00
0021,25.057985,121.548982,66,35,0.4696969696969697,2018:06:12 11:00:00
0015,25.049845,121.571885,60,34,0.43333333333333335,2018:06:12 11:00:00
0050,25.062002,121.560186,52,25,0.5192307692307693,2018:06:12 11:00:00
0175,25.051618 ,121.544847 ,52,19,0.6346153846153846,2018:06:12 11:00:00
0170,25.059245,121.568883,50,34,0.32,2018:06:12 11:00:00
0046,25.05646,121.611027 ,44,26,0.4090909090909091,2018:06:12 11:00:00
0026,25.050142,121.592375,42,7,0.8333333333333334,2018:06:12 11:00:00
0115,25.048222,121.520526,68,42,0.38235294117647056,2018:06:12 11:00:00
0186,25.035414 ,121.514218 ,82,60,0.2682926829268293,2018:06:12 11:00:00
0082,25.041778,121.508693 ,60,18,0.7,2018:06:12 11:00:00
0080,25.02751,121.495869,44,20,0.5454545454545454,2018:06:12 11:00:00
0120,25.035479,121.50026,46,11,0.7608695652173914,2018:06:12 11:00:00
0090,25.037783,121.501708,44,10,0.7727272727272727,2018:06:12 11:00:00
0143,24.997659,121.578752,72,21,0.7083333333333334,2018:06:12 11:00:00
0144,24.988363,121.576536,70,41,0.4142857142857143,2018:06:12 11:00:00
0142,24.997747,121.574214,52,18,0.6538461538461539,2018:06:12 11:00:00
0094,24.993254,121.541059,52,12,0.7692307692307693,2018:06:12 11:00:00
0098,24.999378,121.540197,42,27,0.35714285714285715,2018:06:12 11:00:00
0078,25.071824,121.519287,52,21,0.5961538461538461,2018:06:12 11:00:00
0079,25.061285,121.520205,50,21,0.58,2018:06:12 11:00:00
0140,25.063404,121.512909,46,26,0.43478260869565216,2018:06:12 11:00:00
0099,25.057866,121.520711,42,5,0.8809523809523809,2018:06:12 11:00:00
0134,25.10336,121.522629,64,19,0.703125,2018:06:12 11:00:00
0188,25.090293 ,121.501890 ,56,35,0.375,2018:06:12 11:00:00
0097,25.082825,121.524721,52,27,0.4807692307692308,2018:06:12 11:00:00
0167,25.095714,121.518046,50,14,0.72,2018:06:12 11:00:00
0122,25.079666,121.57584,50,1,0.98,2018:06:12 11:00:00
0129,25.078424,121.58456,50,8,0.84,2018:06:12 11:00:00
0191,25.083873,121.60206,58,17,0.7068965517241379,2018:06:12 11:00:00
0148,25.110331,121.518316,68,19,0.7205882352941176,2018:06:12 11:00:00
0164,25.126286,121.500801,56,36,0.35714285714285715,2018:06:12 11:00:00
0117,25.132581,121.498618,58,21,0.6379310344827587,2018:06:12 11:00:00
