youbike_stop_num,lat,lng,max_rental_num,can_be_rented_num,rental_per,time
0001,25.0408578889,121.567904444,180,85,0.5277777777777778,2018:06:16 23:00:00
0006,25.0347361111,121.565658333,80,0,1.0,2018:06:16 23:00:00
0007,25.0330388889,121.565619444,80,56,0.3,2018:06:16 23:00:00
0011,25.034937,121.55762,66,33,0.5,2018:06:16 23:00:00
0088,25.032922, 121.57087,62,10,0.8387096774193549,2018:06:16 23:00:00
0132,25.01603085,121.5331757,88,15,0.8295454545454546,2018:06:16 23:00:00
0163,25.018097,121.559279,72,48,0.3333333333333333,2018:06:16 23:00:00
0030,25.017054,121.544352,74,51,0.3108108108108108,2018:06:16 23:00:00
0036,25.02101,121.54153,72,7,0.9027777777777778,2018:06:16 23:00:00
0083,25.033156,121.535161,74,24,0.6756756756756757,2018:06:16 23:00:00
0176,25.055997 ,121.542318 ,98,64,0.3469387755102041,2018:06:16 23:00:00
0162,25.062924,121.52772,70,28,0.6,2018:06:16 23:00:00
0121,25.05298,121.540568,66,27,0.5909090909090909,2018:06:16 23:00:00
0021,25.057985,121.548982,66,28,0.5757575757575758,2018:06:16 23:00:00
0015,25.049845,121.571885,60,29,0.5166666666666667,2018:06:16 23:00:00
0050,25.062002,121.560186,52,11,0.7884615384615384,2018:06:16 23:00:00
0175,25.051618 ,121.544847 ,52,17,0.6730769230769231,2018:06:16 23:00:00
0170,25.059245,121.568883,50,37,0.26,2018:06:16 23:00:00
0046,25.05646,121.611027 ,44,26,0.4090909090909091,2018:06:16 23:00:00
0026,25.050142,121.592375,42,22,0.47619047619047616,2018:06:16 23:00:00
0115,25.048222,121.520526,68,35,0.4852941176470588,2018:06:16 23:00:00
0186,25.035414 ,121.514218 ,82,25,0.6951219512195121,2018:06:16 23:00:00
0082,25.041778,121.508693 ,60,22,0.6333333333333333,2018:06:16 23:00:00
0080,25.02751,121.495869,44,32,0.2727272727272727,2018:06:16 23:00:00
0120,25.035479,121.50026,46,0,1.0,2018:06:16 23:00:00
0090,25.037783,121.501708,44,5,0.8863636363636364,2018:06:16 23:00:00
0143,24.997659,121.578752,72,7,0.9027777777777778,2018:06:16 23:00:00
0144,24.988363,121.576536,70,33,0.5285714285714286,2018:06:16 23:00:00
0142,24.997747,121.574214,52,38,0.2692307692307692,2018:06:16 23:00:00
0094,24.993254,121.541059,52,7,0.8653846153846154,2018:06:16 23:00:00
0098,24.999378,121.540197,42,22,0.47619047619047616,2018:06:16 23:00:00
0078,25.071824,121.519287,52,14,0.7307692307692307,2018:06:16 23:00:00
0079,25.061285,121.520205,50,1,0.98,2018:06:16 23:00:00
0140,25.063404,121.512909,46,24,0.4782608695652174,2018:06:16 23:00:00
0099,25.057866,121.520711,42,7,0.8333333333333334,2018:06:16 23:00:00
0134,25.10336,121.522629,64,2,0.96875,2018:06:16 23:00:00
0188,25.090293 ,121.501890 ,56,27,0.5178571428571429,2018:06:16 23:00:00
0097,25.082825,121.524721,52,0,1.0,2018:06:16 23:00:00
0167,25.095714,121.518046,50,27,0.46,2018:06:16 23:00:00
0122,25.079666,121.57584,50,6,0.88,2018:06:16 23:00:00
0129,25.078424,121.58456,50,24,0.52,2018:06:16 23:00:00
0191,25.083873,121.60206,58,7,0.8793103448275862,2018:06:16 23:00:00
0148,25.110331,121.518316,68,45,0.3382352941176471,2018:06:16 23:00:00
0164,25.126286,121.500801,56,29,0.48214285714285715,2018:06:16 23:00:00
0117,25.132581,121.498618,58,24,0.5862068965517241,2018:06:16 23:00:00
