youbike_stop_num,lat,lng,max_rental_num,can_be_rented_num,rental_per,time
0001,25.0408578889,121.567904444,180,113,0.37222222222222223,2018:06:14 19:00:00
0006,25.0347361111,121.565658333,80,0,1.0,2018:06:14 19:00:00
0007,25.0330388889,121.565619444,80,30,0.625,2018:06:14 19:00:00
0011,25.034937,121.55762,66,9,0.8636363636363636,2018:06:14 19:00:00
0088,25.032922, 121.57087,62,21,0.6612903225806451,2018:06:14 19:00:00
0132,25.01603085,121.5331757,88,50,0.4318181818181818,2018:06:14 19:00:00
0163,25.018097,121.559279,72,21,0.7083333333333334,2018:06:14 19:00:00
0030,25.017054,121.544352,74,2,0.972972972972973,2018:06:14 19:00:00
0036,25.02101,121.54153,72,49,0.3194444444444444,2018:06:14 19:00:00
0083,25.033156,121.535161,74,23,0.6891891891891891,2018:06:14 19:00:00
0176,25.055997 ,121.542318 ,98,14,0.8571428571428571,2018:06:14 19:00:00
0162,25.062924,121.52772,70,27,0.6142857142857143,2018:06:14 19:00:00
0121,25.05298,121.540568,66,37,0.4393939393939394,2018:06:14 19:00:00
0021,25.057985,121.548982,66,19,0.7121212121212122,2018:06:14 19:00:00
0015,25.049845,121.571885,60,14,0.7666666666666667,2018:06:14 19:00:00
0050,25.062002,121.560186,52,9,0.8269230769230769,2018:06:14 19:00:00
0175,25.051618 ,121.544847 ,52,11,0.7884615384615384,2018:06:14 19:00:00
0170,25.059245,121.568883,50,29,0.42,2018:06:14 19:00:00
0046,25.05646,121.611027 ,44,17,0.6136363636363636,2018:06:14 19:00:00
0026,25.050142,121.592375,42,9,0.7857142857142857,2018:06:14 19:00:00
0115,25.048222,121.520526,68,42,0.38235294117647056,2018:06:14 19:00:00
0186,25.035414 ,121.514218 ,82,32,0.6097560975609756,2018:06:14 19:00:00
0082,25.041778,121.508693 ,60,48,0.2,2018:06:14 19:00:00
0080,25.02751,121.495869,44,14,0.6818181818181818,2018:06:14 19:00:00
0120,25.035479,121.50026,46,12,0.7391304347826086,2018:06:14 19:00:00
0090,25.037783,121.501708,44,27,0.38636363636363635,2018:06:14 19:00:00
0143,24.997659,121.578752,72,30,0.5833333333333334,2018:06:14 19:00:00
0144,24.988363,121.576536,70,24,0.6571428571428571,2018:06:14 19:00:00
0142,24.997747,121.574214,52,15,0.7115384615384616,2018:06:14 19:00:00
0094,24.993254,121.541059,52,7,0.8653846153846154,2018:06:14 19:00:00
0098,24.999378,121.540197,42,18,0.5714285714285714,2018:06:14 19:00:00
0078,25.071824,121.519287,52,11,0.7884615384615384,2018:06:14 19:00:00
0079,25.061285,121.520205,50,21,0.58,2018:06:14 19:00:00
0140,25.063404,121.512909,46,6,0.8695652173913043,2018:06:14 19:00:00
0099,25.057866,121.520711,42,8,0.8095238095238095,2018:06:14 19:00:00
0134,25.10336,121.522629,64,44,0.3125,2018:06:14 19:00:00
0188,25.090293 ,121.501890 ,56,41,0.26785714285714285,2018:06:14 19:00:00
0097,25.082825,121.524721,52,1,0.9807692307692307,2018:06:14 19:00:00
0167,25.095714,121.518046,50,31,0.38,2018:06:14 19:00:00
0122,25.079666,121.57584,50,22,0.56,2018:06:14 19:00:00
0129,25.078424,121.58456,50,21,0.58,2018:06:14 19:00:00
0191,25.083873,121.60206,58,16,0.7241379310344828,2018:06:14 19:00:00
0148,25.110331,121.518316,68,32,0.5294117647058824,2018:06:14 19:00:00
0164,25.126286,121.500801,56,27,0.5178571428571429,2018:06:14 19:00:00
0117,25.132581,121.498618,58,25,0.5689655172413793,2018:06:14 19:00:00
