youbike_stop_num,lat,lng,max_rental_num,can_be_rented_num,rental_per,time
0001,25.0408578889,121.567904444,180,98,0.45555555555555555,2018:06:14 23:00:00
0006,25.0347361111,121.565658333,80,0,1.0,2018:06:14 23:00:00
0007,25.0330388889,121.565619444,80,30,0.625,2018:06:14 23:00:00
0011,25.034937,121.55762,66,25,0.6212121212121212,2018:06:14 23:00:00
0088,25.032922, 121.57087,62,23,0.6290322580645161,2018:06:14 23:00:00
0132,25.01603085,121.5331757,88,30,0.6590909090909091,2018:06:14 23:00:00
0163,25.018097,121.559279,72,35,0.5138888888888888,2018:06:14 23:00:00
0030,25.017054,121.544352,74,27,0.6351351351351351,2018:06:14 23:00:00
0036,25.02101,121.54153,72,38,0.4722222222222222,2018:06:14 23:00:00
0083,25.033156,121.535161,74,21,0.7162162162162162,2018:06:14 23:00:00
0176,25.055997 ,121.542318 ,98,19,0.8061224489795918,2018:06:14 23:00:00
0162,25.062924,121.52772,70,0,1.0,2018:06:14 23:00:00
0121,25.05298,121.540568,66,26,0.6060606060606061,2018:06:14 23:00:00
0021,25.057985,121.548982,66,32,0.5151515151515151,2018:06:14 23:00:00
0015,25.049845,121.571885,60,38,0.36666666666666664,2018:06:14 23:00:00
0050,25.062002,121.560186,52,17,0.6730769230769231,2018:06:14 23:00:00
0175,25.051618 ,121.544847 ,52,26,0.5,2018:06:14 23:00:00
0170,25.059245,121.568883,50,27,0.46,2018:06:14 23:00:00
0046,25.05646,121.611027 ,44,17,0.6136363636363636,2018:06:14 23:00:00
0026,25.050142,121.592375,42,9,0.7857142857142857,2018:06:14 23:00:00
0115,25.048222,121.520526,68,34,0.5,2018:06:14 23:00:00
0186,25.035414 ,121.514218 ,82,49,0.4024390243902439,2018:06:14 23:00:00
0082,25.041778,121.508693 ,60,32,0.4666666666666667,2018:06:14 23:00:00
0080,25.02751,121.495869,44,18,0.5909090909090909,2018:06:14 23:00:00
0120,25.035479,121.50026,46,7,0.8478260869565217,2018:06:14 23:00:00
0090,25.037783,121.501708,44,35,0.20454545454545456,2018:06:14 23:00:00
0143,24.997659,121.578752,72,31,0.5694444444444444,2018:06:14 23:00:00
0144,24.988363,121.576536,70,24,0.6571428571428571,2018:06:14 23:00:00
0142,24.997747,121.574214,52,38,0.2692307692307692,2018:06:14 23:00:00
0094,24.993254,121.541059,52,11,0.7884615384615384,2018:06:14 23:00:00
0098,24.999378,121.540197,42,19,0.5476190476190477,2018:06:14 23:00:00
0078,25.071824,121.519287,52,2,0.9615384615384616,2018:06:14 23:00:00
0079,25.061285,121.520205,50,30,0.4,2018:06:14 23:00:00
0140,25.063404,121.512909,46,12,0.7391304347826086,2018:06:14 23:00:00
0099,25.057866,121.520711,42,20,0.5238095238095238,2018:06:14 23:00:00
0134,25.10336,121.522629,64,0,1.0,2018:06:14 23:00:00
0188,25.090293 ,121.501890 ,56,32,0.42857142857142855,2018:06:14 23:00:00
0097,25.082825,121.524721,52,21,0.5961538461538461,2018:06:14 23:00:00
0167,25.095714,121.518046,50,26,0.48,2018:06:14 23:00:00
0122,25.079666,121.57584,50,30,0.4,2018:06:14 23:00:00
0129,25.078424,121.58456,50,21,0.58,2018:06:14 23:00:00
0191,25.083873,121.60206,58,15,0.7413793103448276,2018:06:14 23:00:00
0148,25.110331,121.518316,68,36,0.47058823529411764,2018:06:14 23:00:00
0164,25.126286,121.500801,56,4,0.9285714285714286,2018:06:14 23:00:00
0117,25.132581,121.498618,58,24,0.5862068965517241,2018:06:14 23:00:00
