youbike_stop_num,lat,lng,max_rental_num,can_be_rented_num,rental_per,time
0001,25.0408578889,121.567904444,180,92,0.4888888888888889,2018:06:15 20:00:00
0006,25.0347361111,121.565658333,80,0,1.0,2018:06:15 20:00:00
0007,25.0330388889,121.565619444,80,30,0.625,2018:06:15 20:00:00
0011,25.034937,121.55762,66,37,0.4393939393939394,2018:06:15 20:00:00
0088,25.032922, 121.57087,62,37,0.4032258064516129,2018:06:15 20:00:00
0132,25.01603085,121.5331757,88,56,0.36363636363636365,2018:06:15 20:00:00
0163,25.018097,121.559279,72,46,0.3611111111111111,2018:06:15 20:00:00
0030,25.017054,121.544352,74,1,0.9864864864864865,2018:06:15 20:00:00
0036,25.02101,121.54153,72,12,0.8333333333333334,2018:06:15 20:00:00
0083,25.033156,121.535161,74,48,0.35135135135135137,2018:06:15 20:00:00
0176,25.055997 ,121.542318 ,98,80,0.1836734693877551,2018:06:15 20:00:00
0162,25.062924,121.52772,70,36,0.4857142857142857,2018:06:15 20:00:00
0121,25.05298,121.540568,66,26,0.6060606060606061,2018:06:15 20:00:00
0021,25.057985,121.548982,66,30,0.5454545454545454,2018:06:15 20:00:00
0015,25.049845,121.571885,60,33,0.45,2018:06:15 20:00:00
0050,25.062002,121.560186,52,19,0.6346153846153846,2018:06:15 20:00:00
0175,25.051618 ,121.544847 ,52,35,0.3269230769230769,2018:06:15 20:00:00
0170,25.059245,121.568883,50,34,0.32,2018:06:15 20:00:00
0046,25.05646,121.611027 ,44,9,0.7954545454545454,2018:06:15 20:00:00
0026,25.050142,121.592375,42,6,0.8571428571428571,2018:06:15 20:00:00
0115,25.048222,121.520526,68,59,0.1323529411764706,2018:06:15 20:00:00
0186,25.035414 ,121.514218 ,82,12,0.8536585365853658,2018:06:15 20:00:00
0082,25.041778,121.508693 ,60,47,0.21666666666666667,2018:06:15 20:00:00
0080,25.02751,121.495869,44,31,0.29545454545454547,2018:06:15 20:00:00
0120,25.035479,121.50026,46,21,0.5434782608695652,2018:06:15 20:00:00
0090,25.037783,121.501708,44,29,0.3409090909090909,2018:06:15 20:00:00
0143,24.997659,121.578752,72,28,0.6111111111111112,2018:06:15 20:00:00
0144,24.988363,121.576536,70,29,0.5857142857142857,2018:06:15 20:00:00
0142,24.997747,121.574214,52,24,0.5384615384615384,2018:06:15 20:00:00
0094,24.993254,121.541059,52,24,0.5384615384615384,2018:06:15 20:00:00
0098,24.999378,121.540197,42,24,0.42857142857142855,2018:06:15 20:00:00
0078,25.071824,121.519287,52,18,0.6538461538461539,2018:06:15 20:00:00
0079,25.061285,121.520205,50,11,0.78,2018:06:15 20:00:00
0140,25.063404,121.512909,46,13,0.717391304347826,2018:06:15 20:00:00
0099,25.057866,121.520711,42,24,0.42857142857142855,2018:06:15 20:00:00
0134,25.10336,121.522629,64,8,0.875,2018:06:15 20:00:00
0188,25.090293 ,121.501890 ,56,28,0.5,2018:06:15 20:00:00
0097,25.082825,121.524721,52,16,0.6923076923076923,2018:06:15 20:00:00
0167,25.095714,121.518046,50,17,0.66,2018:06:15 20:00:00
0122,25.079666,121.57584,50,36,0.28,2018:06:15 20:00:00
0129,25.078424,121.58456,50,22,0.56,2018:06:15 20:00:00
0191,25.083873,121.60206,58,16,0.7241379310344828,2018:06:15 20:00:00
0148,25.110331,121.518316,68,28,0.5882352941176471,2018:06:15 20:00:00
0164,25.126286,121.500801,56,26,0.5357142857142857,2018:06:15 20:00:00
0117,25.132581,121.498618,58,7,0.8793103448275862,2018:06:15 20:00:00
