youbike_stop_num,lat,lng,max_rental_num,can_be_rented_num,rental_per,time
0001,25.0408578889,121.567904444,180,78,0.5666666666666667,2018:06:16 06:00:00
0006,25.0347361111,121.565658333,80,0,1.0,2018:06:16 06:00:00
0007,25.0330388889,121.565619444,80,19,0.7625,2018:06:16 06:00:00
0011,25.034937,121.55762,66,47,0.2878787878787879,2018:06:16 06:00:00
0088,25.032922, 121.57087,62,35,0.43548387096774194,2018:06:16 06:00:00
0132,25.01603085,121.5331757,88,50,0.4318181818181818,2018:06:16 06:00:00
0163,25.018097,121.559279,72,45,0.375,2018:06:16 06:00:00
0030,25.017054,121.544352,74,48,0.35135135135135137,2018:06:16 06:00:00
0036,25.02101,121.54153,72,4,0.9444444444444444,2018:06:16 06:00:00
0083,25.033156,121.535161,74,47,0.36486486486486486,2018:06:16 06:00:00
0176,25.055997 ,121.542318 ,98,80,0.1836734693877551,2018:06:16 06:00:00
0162,25.062924,121.52772,70,36,0.4857142857142857,2018:06:16 06:00:00
0121,25.05298,121.540568,66,34,0.48484848484848486,2018:06:16 06:00:00
0021,25.057985,121.548982,66,25,0.6212121212121212,2018:06:16 06:00:00
0015,25.049845,121.571885,60,20,0.6666666666666666,2018:06:16 06:00:00
0050,25.062002,121.560186,52,30,0.4230769230769231,2018:06:16 06:00:00
0175,25.051618 ,121.544847 ,52,28,0.46153846153846156,2018:06:16 06:00:00
0170,25.059245,121.568883,50,30,0.4,2018:06:16 06:00:00
0046,25.05646,121.611027 ,44,23,0.4772727272727273,2018:06:16 06:00:00
0026,25.050142,121.592375,42,21,0.5,2018:06:16 06:00:00
0115,25.048222,121.520526,68,52,0.23529411764705882,2018:06:16 06:00:00
0186,25.035414 ,121.514218 ,82,29,0.6463414634146342,2018:06:16 06:00:00
0082,25.041778,121.508693 ,60,25,0.5833333333333334,2018:06:16 06:00:00
0080,25.02751,121.495869,44,28,0.36363636363636365,2018:06:16 06:00:00
0120,25.035479,121.50026,46,18,0.6086956521739131,2018:06:16 06:00:00
0090,25.037783,121.501708,44,30,0.3181818181818182,2018:06:16 06:00:00
0143,24.997659,121.578752,72,25,0.6527777777777778,2018:06:16 06:00:00
0144,24.988363,121.576536,70,26,0.6285714285714286,2018:06:16 06:00:00
0142,24.997747,121.574214,52,12,0.7692307692307693,2018:06:16 06:00:00
0094,24.993254,121.541059,52,12,0.7692307692307693,2018:06:16 06:00:00
0098,24.999378,121.540197,42,31,0.2619047619047619,2018:06:16 06:00:00
0078,25.071824,121.519287,52,23,0.5576923076923077,2018:06:16 06:00:00
0079,25.061285,121.520205,50,10,0.8,2018:06:16 06:00:00
0140,25.063404,121.512909,46,20,0.5652173913043478,2018:06:16 06:00:00
0099,25.057866,121.520711,42,12,0.7142857142857143,2018:06:16 06:00:00
0134,25.10336,121.522629,64,12,0.8125,2018:06:16 06:00:00
0188,25.090293 ,121.501890 ,56,39,0.30357142857142855,2018:06:16 06:00:00
0097,25.082825,121.524721,52,10,0.8076923076923077,2018:06:16 06:00:00
0167,25.095714,121.518046,50,19,0.62,2018:06:16 06:00:00
0122,25.079666,121.57584,50,39,0.22,2018:06:16 06:00:00
0129,25.078424,121.58456,50,23,0.54,2018:06:16 06:00:00
0191,25.083873,121.60206,58,29,0.5,2018:06:16 06:00:00
0148,25.110331,121.518316,68,29,0.5735294117647058,2018:06:16 06:00:00
0164,25.126286,121.500801,56,10,0.8214285714285714,2018:06:16 06:00:00
0117,25.132581,121.498618,58,16,0.7241379310344828,2018:06:16 06:00:00
