youbike_stop_num,lat,lng,max_rental_num,can_be_rented_num,rental_per,time
0001,25.0408578889,121.567904444,180,0,1.0,2018:06:13 00:00:00
0006,25.0347361111,121.565658333,80,0,1.0,2018:06:13 00:00:00
0007,25.0330388889,121.565619444,80,1,0.9875,2018:06:13 00:00:00
0011,25.034937,121.55762,66,57,0.13636363636363635,2018:06:13 00:00:00
0088,25.032922, 121.57087,62,1,0.9838709677419355,2018:06:13 00:00:00
0132,25.01603085,121.5331757,88,3,0.9659090909090909,2018:06:13 00:00:00
0163,25.018097,121.559279,72,53,0.2638888888888889,2018:06:13 00:00:00
0030,25.017054,121.544352,74,23,0.6891891891891891,2018:06:13 00:00:00
0036,25.02101,121.54153,72,8,0.8888888888888888,2018:06:13 00:00:00
0083,25.033156,121.535161,74,14,0.8108108108108109,2018:06:13 00:00:00
0176,25.055997 ,121.542318 ,98,74,0.24489795918367346,2018:06:13 00:00:00
0162,25.062924,121.52772,70,35,0.5,2018:06:13 00:00:00
0121,25.05298,121.540568,66,10,0.8484848484848485,2018:06:13 00:00:00
0021,25.057985,121.548982,66,13,0.803030303030303,2018:06:13 00:00:00
0015,25.049845,121.571885,60,50,0.16666666666666666,2018:06:13 00:00:00
0050,25.062002,121.560186,52,40,0.23076923076923078,2018:06:13 00:00:00
0175,25.051618 ,121.544847 ,52,16,0.6923076923076923,2018:06:13 00:00:00
0170,25.059245,121.568883,50,36,0.28,2018:06:13 00:00:00
0046,25.05646,121.611027 ,44,16,0.6363636363636364,2018:06:13 00:00:00
0026,25.050142,121.592375,42,2,0.9523809523809523,2018:06:13 00:00:00
0115,25.048222,121.520526,68,40,0.4117647058823529,2018:06:13 00:00:00
0186,25.035414 ,121.514218 ,82,6,0.926829268292683,2018:06:13 00:00:00
0082,25.041778,121.508693 ,60,1,0.9833333333333333,2018:06:13 00:00:00
0080,25.02751,121.495869,44,39,0.11363636363636363,2018:06:13 00:00:00
0120,25.035479,121.50026,46,8,0.8260869565217391,2018:06:13 00:00:00
0090,25.037783,121.501708,44,21,0.5227272727272727,2018:06:13 00:00:00
0143,24.997659,121.578752,72,6,0.9166666666666666,2018:06:13 00:00:00
0144,24.988363,121.576536,70,27,0.6142857142857143,2018:06:13 00:00:00
0142,24.997747,121.574214,52,15,0.7115384615384616,2018:06:13 00:00:00
0094,24.993254,121.541059,52,11,0.7884615384615384,2018:06:13 00:00:00
0098,24.999378,121.540197,42,22,0.47619047619047616,2018:06:13 00:00:00
0078,25.071824,121.519287,52,5,0.9038461538461539,2018:06:13 00:00:00
0079,25.061285,121.520205,50,36,0.28,2018:06:13 00:00:00
0140,25.063404,121.512909,46,18,0.6086956521739131,2018:06:13 00:00:00
0099,25.057866,121.520711,42,12,0.7142857142857143,2018:06:13 00:00:00
0134,25.10336,121.522629,64,0,1.0,2018:06:13 00:00:00
0188,25.090293 ,121.501890 ,56,45,0.19642857142857142,2018:06:13 00:00:00
0097,25.082825,121.524721,52,0,1.0,2018:06:13 00:00:00
0167,25.095714,121.518046,50,3,0.94,2018:06:13 00:00:00
0122,25.079666,121.57584,50,18,0.64,2018:06:13 00:00:00
0129,25.078424,121.58456,50,30,0.4,2018:06:13 00:00:00
0191,25.083873,121.60206,58,12,0.7931034482758621,2018:06:13 00:00:00
0148,25.110331,121.518316,68,20,0.7058823529411765,2018:06:13 00:00:00
0164,25.126286,121.500801,56,5,0.9107142857142857,2018:06:13 00:00:00
0117,25.132581,121.498618,58,1,0.9827586206896551,2018:06:13 00:00:00
