youbike_stop_num,lat,lng,max_rental_num,can_be_rented_num,rental_per,time
0001,25.0408578889,121.567904444,180,124,0.3111111111111111,2018:06:16 12:00:00
0006,25.0347361111,121.565658333,80,0,1.0,2018:06:16 12:00:00
0007,25.0330388889,121.565619444,80,71,0.1125,2018:06:16 12:00:00
0011,25.034937,121.55762,66,5,0.9242424242424242,2018:06:16 12:00:00
0088,25.032922, 121.57087,62,49,0.20967741935483872,2018:06:16 12:00:00
0132,25.01603085,121.5331757,88,30,0.6590909090909091,2018:06:16 12:00:00
0163,25.018097,121.559279,72,8,0.8888888888888888,2018:06:16 12:00:00
0030,25.017054,121.544352,74,23,0.6891891891891891,2018:06:16 12:00:00
0036,25.02101,121.54153,72,28,0.6111111111111112,2018:06:16 12:00:00
0083,25.033156,121.535161,74,57,0.22972972972972974,2018:06:16 12:00:00
0176,25.055997 ,121.542318 ,98,36,0.6326530612244898,2018:06:16 12:00:00
0162,25.062924,121.52772,70,29,0.5857142857142857,2018:06:16 12:00:00
0121,25.05298,121.540568,66,29,0.5606060606060606,2018:06:16 12:00:00
0021,25.057985,121.548982,66,33,0.5,2018:06:16 12:00:00
0015,25.049845,121.571885,60,39,0.35,2018:06:16 12:00:00
0050,25.062002,121.560186,52,29,0.4423076923076923,2018:06:16 12:00:00
0175,25.051618 ,121.544847 ,52,36,0.3076923076923077,2018:06:16 12:00:00
0170,25.059245,121.568883,50,15,0.7,2018:06:16 12:00:00
0046,25.05646,121.611027 ,44,22,0.5,2018:06:16 12:00:00
0026,25.050142,121.592375,42,33,0.21428571428571427,2018:06:16 12:00:00
0115,25.048222,121.520526,68,48,0.29411764705882354,2018:06:16 12:00:00
0186,25.035414 ,121.514218 ,82,33,0.5975609756097561,2018:06:16 12:00:00
0082,25.041778,121.508693 ,60,28,0.5333333333333333,2018:06:16 12:00:00
0080,25.02751,121.495869,44,24,0.45454545454545453,2018:06:16 12:00:00
0120,25.035479,121.50026,46,26,0.43478260869565216,2018:06:16 12:00:00
0090,25.037783,121.501708,44,24,0.45454545454545453,2018:06:16 12:00:00
0143,24.997659,121.578752,72,18,0.75,2018:06:16 12:00:00
0144,24.988363,121.576536,70,29,0.5857142857142857,2018:06:16 12:00:00
0142,24.997747,121.574214,52,19,0.6346153846153846,2018:06:16 12:00:00
0094,24.993254,121.541059,52,20,0.6153846153846154,2018:06:16 12:00:00
0098,24.999378,121.540197,42,23,0.4523809523809524,2018:06:16 12:00:00
0078,25.071824,121.519287,52,27,0.4807692307692308,2018:06:16 12:00:00
0079,25.061285,121.520205,50,22,0.56,2018:06:16 12:00:00
0140,25.063404,121.512909,46,12,0.7391304347826086,2018:06:16 12:00:00
0099,25.057866,121.520711,42,13,0.6904761904761905,2018:06:16 12:00:00
0134,25.10336,121.522629,64,28,0.5625,2018:06:16 12:00:00
0188,25.090293 ,121.501890 ,56,23,0.5892857142857143,2018:06:16 12:00:00
0097,25.082825,121.524721,52,19,0.6346153846153846,2018:06:16 12:00:00
0167,25.095714,121.518046,50,31,0.38,2018:06:16 12:00:00
0122,25.079666,121.57584,50,35,0.3,2018:06:16 12:00:00
0129,25.078424,121.58456,50,8,0.84,2018:06:16 12:00:00
0191,25.083873,121.60206,58,29,0.5,2018:06:16 12:00:00
0148,25.110331,121.518316,68,34,0.5,2018:06:16 12:00:00
0164,25.126286,121.500801,56,27,0.5178571428571429,2018:06:16 12:00:00
0117,25.132581,121.498618,58,32,0.4482758620689655,2018:06:16 12:00:00
