youbike_stop_num,lat,lng,road_section_id,road_avg_speed,time
0001,25.0408578889,121.567904444,ZJERC60,22.75,2018:06:15 18:00:00
0006,25.0347361111,121.565658333,ZI9RI40,42.52941,2018:06:15 18:00:00
0007,25.0330388889,121.565619444,ZHJRJ60,42.890625,2018:06:15 18:00:00
0011,25.034937,121.55762,ZHKPV40,27.576271,2018:06:15 18:00:00
0088,25.032922, 121.57087,ZHJRJ60,42.890625,2018:06:15 18:00:00
0132,25.01603085,121.5331757,ZCPKT40,30.236364,2018:06:15 18:00:00
0163,25.018097,121.559279,ZEUPN60,48.47222,2018:06:15 18:00:00
0030,25.017054,121.544352,ZEFMN40,43.80702,2018:06:15 18:00:00
0036,25.02101,121.54153,ZF9KW60,50.653847,2018:06:15 18:00:00
0083,25.033156,121.535161,ZHMKV20,27.222221,2018:06:15 18:00:00
0176,25.055997 ,121.542318 ,ZLZM900,42.708332,2018:06:15 18:00:00
0162,25.062924,121.52772,ZP6IG60,4.3863635,2018:06:15 18:00:00
0121,25.05298,121.540568,ZMDLH20,24.666666,2018:06:15 18:00:00
0021,25.057985,121.548982,ZNUNJ00,40.70968,2018:06:15 18:00:00
0015,25.049845,121.571885,ZKQQY20,31.355932,2018:06:15 18:00:00
0050,25.062002,121.560186,ZNXPC60,14.9777775,2018:06:15 18:00:00
0175,25.051618 ,121.544847 ,ZLPN800,42.423424,2018:06:15 18:00:00
0170,25.059245,121.568883,ZN7ST40,64.57576,2018:06:15 18:00:00
0046,25.05646,121.611027 ,ZMH3J60,38.962025,2018:06:15 18:00:00
0026,25.050142,121.592375,ZLEWS20,28.797102,2018:06:15 18:00:00
0115,25.048222,121.520526,ZKVHI20,33.306667,2018:06:15 18:00:00
0186,25.035414 ,121.514218 ,ZHWGD40,57.75,2018:06:15 18:00:00
0082,25.041778,121.508693 ,ZJPEI60,33.186047,2018:06:15 18:00:00
0080,25.02751,121.495869,ZGKCG40,32.32353,2018:06:15 18:00:00
0120,25.035479,121.50026,ZHZDJ20,25.916666,2018:06:15 18:00:00
0090,25.037783,121.501708,ZIDDL00,42.785713,2018:06:15 18:00:00
0143,24.997659,121.578752,Z2AT940,54.114285,2018:06:15 18:00:00
0144,24.988363,121.576536,Z1TT960,28.311476,2018:06:15 18:00:00
0142,24.997747,121.574214,Z2LSS20,41.0,2018:06:15 18:00:00
0094,24.993254,121.541059,Z2KLN40,30.454546,2018:06:15 18:00:00
0098,24.999378,121.540197,Z2WKS40,38.49286,2018:06:15 18:00:00
0078,25.071824,121.519287,ZR8GZ40,52.94872,2018:06:15 18:00:00
0079,25.061285,121.520205,ZP8GI20,29.922482,2018:06:15 18:00:00
0140,25.063404,121.512909,ZP8FZ40,33.05,2018:06:15 18:00:00
0099,25.057866,121.520711,ZMTHB20,28.659721,2018:06:15 18:00:00
0134,25.10336,121.522629,ZYSIB00,31.6125,2018:06:15 18:00:00
0188,25.090293 ,121.501890 ,ZTWD760,33.094738,2018:06:15 18:00:00
0097,25.082825,121.524721,ZR8GZ40,52.94872,2018:06:15 18:00:00
0167,25.095714,121.518046,ZV9IP40,38.61905,2018:06:15 18:00:00
0122,25.079666,121.57584,ZSXTK20,38.555557,2018:06:15 18:00:00
0129,25.078424,121.58456,ZSSWC60,41.136986,2018:06:15 18:00:00
0191,25.083873,121.60206,ZTZY920,35.18868,2018:06:15 18:00:00
0148,25.110331,121.518316,ZY9H840,47.430893,2018:06:15 18:00:00
0164,25.126286,121.500801,Z7JCE40,51.893806,2018:06:15 18:00:00
0117,25.132581,121.498618,Z7JCE40,51.893806,2018:06:15 18:00:00
