youbike_stop_num,lat,lng,road_section_id,road_avg_speed,time
0001,25.0408578889,121.567904444,ZJERC60,43.29286,2018:06:14 08:00:00
0006,25.0347361111,121.565658333,ZI9RI40,39.263157,2018:06:14 08:00:00
0007,25.0330388889,121.565619444,ZHJRJ60,47.454544,2018:06:14 08:00:00
0011,25.034937,121.55762,ZHKPV40,35.05263,2018:06:14 08:00:00
0088,25.032922, 121.57087,ZHJRJ60,47.454544,2018:06:14 08:00:00
0132,25.01603085,121.5331757,ZCPKT40,46.33742,2018:06:14 08:00:00
0163,25.018097,121.559279,ZEUPN60,51.560974,2018:06:14 08:00:00
0030,25.017054,121.544352,ZEFMN40,48.48718,2018:06:14 08:00:00
0036,25.02101,121.54153,ZF9KW60,59.00769,2018:06:14 08:00:00
0083,25.033156,121.535161,ZHMKV20,25.533333,2018:06:14 08:00:00
0176,25.055997 ,121.542318 ,ZLZM900,47.464287,2018:06:14 08:00:00
0162,25.062924,121.52772,ZP6IG60,56.272728,2018:06:14 08:00:00
0121,25.05298,121.540568,ZMDLH20,35.88889,2018:06:14 08:00:00
0021,25.057985,121.548982,ZNUNJ00,39.8125,2018:06:14 08:00:00
0015,25.049845,121.571885,ZKQQY20,41.75,2018:06:14 08:00:00
0050,25.062002,121.560186,ZNXPC60,56.257576,2018:06:14 08:00:00
0175,25.051618 ,121.544847 ,ZLPN800,38.466103,2018:06:14 08:00:00
0170,25.059245,121.568883,ZN7ST40,58.357143,2018:06:14 08:00:00
0046,25.05646,121.611027 ,ZMH3J60,39.588234,2018:06:14 08:00:00
0026,25.050142,121.592375,ZLEWS20,44.77922,2018:06:14 08:00:00
0115,25.048222,121.520526,ZKVHI20,36.16418,2018:06:14 08:00:00
0186,25.035414 ,121.514218 ,ZHWGD40,57.75,2018:06:14 08:00:00
0082,25.041778,121.508693 ,ZJPEI60,59.60784,2018:06:14 08:00:00
0080,25.02751,121.495869,ZGKCG40,32.633804,2018:06:14 08:00:00
0120,25.035479,121.50026,ZHZDJ20,28.181818,2018:06:14 08:00:00
0090,25.037783,121.501708,ZIDDL00,47.727272,2018:06:14 08:00:00
0143,24.997659,121.578752,Z2AT940,49.18,2018:06:14 08:00:00
0144,24.988363,121.576536,Z1TT960,31.244444,2018:06:14 08:00:00
0142,24.997747,121.574214,Z2LSS20,42.77778,2018:06:14 08:00:00
0094,24.993254,121.541059,Z2KLN40,30.14045,2018:06:14 08:00:00
0098,24.999378,121.540197,Z2WKS40,40.341175,2018:06:14 08:00:00
0078,25.071824,121.519287,ZR8GZ40,51.838234,2018:06:14 08:00:00
0079,25.061285,121.520205,ZP8GI20,27.10396,2018:06:14 08:00:00
0140,25.063404,121.512909,ZP8FZ40,46.865673,2018:06:14 08:00:00
0099,25.057866,121.520711,ZMTHB20,43.784,2018:06:14 08:00:00
0134,25.10336,121.522629,ZYSIB00,43.024097,2018:06:14 08:00:00
0188,25.090293 ,121.501890 ,ZTWD760,38.0,2018:06:14 08:00:00
0097,25.082825,121.524721,ZR8GZ40,51.838234,2018:06:14 08:00:00
0167,25.095714,121.518046,ZV9IP40,48.391304,2018:06:14 08:00:00
0122,25.079666,121.57584,ZSXTK20,44.78899,2018:06:14 08:00:00
0129,25.078424,121.58456,ZSSWC60,37.95652,2018:06:14 08:00:00
0191,25.083873,121.60206,ZTZY920,31.863636,2018:06:14 08:00:00
0148,25.110331,121.518316,ZY9H840,42.679424,2018:06:14 08:00:00
0164,25.126286,121.500801,Z7JCE40,49.349205,2018:06:14 08:00:00
0117,25.132581,121.498618,Z7JCE40,49.349205,2018:06:14 08:00:00
